,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,False,,[],524306,de,Summa Summarum - Sondersendung zu Heinz Rühmanns 75. Geburtstag,,0.6,/bTz1Yv15fvIXZiCUSqvZrxpJLdB.jpg,1977-09-18,Summa Summarum - Sondersendung zu Heinz Rühmanns 75. Geburtstag,False,10.0,1
1,False,,[],515831,hi,चोर सिपाही,A police officer attempts a new way to deal with crime,0.698,,1977-01-01,Chor Sipahee,False,10.0,1
2,False,,[],461625,en,Take One,"Wakefield Poole explores the fantasies of a group of men, having them articulate their desires to the camera, then allowing them to live them out in elegant, abstract, and experimental scenes.",0.6,/sKkcVXOimNYDyrxsOItNayiWsXk.jpg,1977-08-01,Take One,False,10.0,1
3,False,,[],433781,en,Aina,"Aina is a love story of two hearts and two souls but from two different social classes, one being a daughter of a business tycoon and one being a realistic, self-confident and a little bit arrogant poor young man.",0.6,,1977-03-17,Aina,False,10.0,1
4,False,,[18],417308,bg,"Звезди в косите, сълзи в очите","This is a film about a traveling theatrical group in the beginning of 20th century. The itinerant troupe arrives in the little town, comprising several families, an eccentric student, an anarchist, all united by their love for theatre. The theatricals of 'Othello' are pending. All of a sudden, the performer of Desdemona falls ill. The local woman teacher plays in her stead. She makes a success and joins the troupe. The young woman travels with them along the dusty country roads and never gives up. Step by step she becomes a very good actress and assumes the leading of the group through its complex life. United by their common fate, the actors go through the joys and disappointments of their pioneering educative mission together.",1.4,/yGgEEPfgDn8oSbIqpoDWg2XCOsy.jpg,1977-09-18,"Stars in the hair, tears in the eyes",False,10.0,1
5,False,,"[9648, 53]",398612,ja,錆びた炎,"In the early hours of April 13th, a five year old hemophiliac child was kidnapped by someone from Tanemura General Hospital in Tokyo, Setagaya. Tokyo Metropolitan Police Department Inspector Kitahara, who received the report, goes quickly to the Tanemura home, along with other police to speak to the family of the child. Then, suddenly, the phone rings. The kidnapper wants money.",0.6,/vAj9qaeHWYFkCBK0Whxjd97B2iN.jpg,1977-02-26,Incandescent Flame,False,10.0,1
6,False,,[99],376894,hu,Burce Lee a legenda,,0.62,/4RteJyn8d0p8cW8tDmb14YL8P7r.jpg,1977-01-10,Burce Lee a legenda,False,10.0,1
7,False,,[18],368081,en,Karjolsteinen,The ageing communist Olav is starting to question his own faith after an encounter with the former priest  Eilif who tells the story of how he lost his faith in God.,0.62,/hPFkXXyhvCfNT59A1iaEeEGVp25.jpg,1977-12-26,Karjolsteinen,False,10.0,1
8,False,,"[35, 10402, 10770]",362727,en,Bette Midler: Ol' Red Hair Is Back,"In 1977,  Bette Midler's first television special premiered, featuring guest stars Dustin Hoffman and Emmett Kelly. It went on to win Bette her first Emmy Award for Outstanding Special — Comedy-Variety or Music.  To make the show palatable to home viewers, the special featured heavily cleaned up versions of the material Midler was  performing at that time on stage. The title of the show, Ol' Red Hair is Back, was a takeoff on the title of Frank Sinatra's recent album Ol' Blue Eyes Is Back.",1.149,/9OYzgXjrLUNPX3joFoAmPnsX4xp.jpg,1977-12-07,Bette Midler: Ol' Red Hair Is Back,False,10.0,1
9,False,,"[35, 80]",358346,da,"Pas på ryggen, professor!","When a boring collage professor is mistaken for his cousin, he gets into all kinds of trouble, with hilarious results.",0.966,/zfBDUhkTGZAqrzMyfU8mA7pAo3Z.jpg,1977-08-19,"Watch Your Back, Professor!",False,10.0,1
10,False,/2mB1p1gmnUicvH54d86jFDcA8g3.jpg,[10402],355711,it,Puccini: La bohème,"Puccini’s heartbreaking story of young love in the garrets of Belle Epoque Paris has attracted many famous singers through the years. But with James Levine at the helm and the starry duo of Luciano Pavarotti and Renata Scotto as Rodolfo and Mimi, every bit of emotion in the score pours across the footlights and seduces the audience. In this case, the audience was in the millions since this was the very first in the “Live from the Met” series of telecasts. The evocative production is by Fabrizio Melano, designed by Pier Luigi Pizzi.",0.6,/cyTVu59ELSNIRxW0MNpvfOpS0oV.jpg,1977-03-14,Puccini: La Bohème,False,10.0,1
11,False,,[99],331690,en,Dressing for Pleasure,Documentary about London's notorious fetish/punk store SEX.,0.6,/5zH9GGXkmhX61BrB3tAIB9x0j7A.jpg,1977-01-01,Dressing for Pleasure,False,10.0,1
12,False,/iWZDFZBrWWQYXhIcsveMX0EptH5.jpg,"[10770, 18]",331049,en,The Hunted Lady,"An undercover policewoman finds herself framed for murder by a crime. Forced to flee for her life, she determines to clear her name and bring the real killers to justice.",0.937,/qTYK4FksrjrL4aAYL5hVyMrMxrk.jpg,1977-11-28,The Hunted Lady,False,10.0,1
13,False,/i6TcvyFrlERwawEIGKjTtU0ox9Y.jpg,"[36, 28]",316122,tl,Gulapa,"True to life story of Mayor Patrocinio Gulapa of Maragondon, Cavite who possesses an amulet which deters him from harm. The source of his ""anting-anting"" is the water in the fish tank, the life of the Mayor is linked to the fish. So, when the fish is seing kissing it is also the same for the Mayor, as well as if the fish is seen dying, there is an imminent danger on the life of the Mayor.",1.293,/paIkUFltkjcTNh9APrJ0uIRzdbE.jpg,1977-03-04,Gulapa,False,10.0,1
14,False,/lKu5Q55uluAJlHUNgj95GAQurEz.jpg,"[18, 28]",315578,tl,Bianong Bulag-The One Eyed Terror of Cavite,The Story of a blind young man gets hold of an amulet that makes him a deadly sharpshooter a special power he uses to help those in need,0.6,/fkUAEdEHmE3jR912wUxtuIhsVHM.jpg,1977-07-15,Bianong Bulag-The One Eyed Terror of Cavite,False,10.0,1
15,False,,"[18, 12]",304215,en,The Black Pearl,,1.267,/ujaIr03DJOeCQ0MdgBEceL79xz3.jpg,1977-08-01,The Black Pearl,False,10.0,1
16,False,,"[18, 10402]",293858,it,Rigoletto,Rigoletto performed by the Metropolitan Opera.,0.6,/70BQkz0JLHR9fjZbUmFAcKB31Pz.jpg,1977-11-07,Rigoletto,False,10.0,1
17,False,/f1WxJFqefxYPca9adKFYWccffKf.jpg,"[80, 53]",284753,en,The Ransom,"A Native American travels around a resort town, murdering cops and rich people with a high-powered crossbow, while demanding that the town's richest residents pay him money to stop the killings.",0.632,/4NTkE01uZZWUAOy4hw2NyPadszj.jpg,1977-10-01,Assault in Paradise,False,10.0,2
18,False,,[],275964,en,Leonard Cohen: Under Review: 1934-1977,"Delve into the career of poet, author, composer and musician Leonard Cohen, who has been called one of the premiere folk singers of the 1960s and '70s. This documentary relies on rare concert footage, archival photos and interviews with music critics to help explain the significance of Cohen's unique art. The film focuses on the five albums he released between 1967 and 1977, including ""Death of a Ladies' Man,"" produced by Phil Spector.",0.6,,1977-01-01,Leonard Cohen: Under Review: 1934-1977,False,10.0,1
19,False,,[18],266971,bg,Мъжки времена,"There were times when stealing girls in these lands has been a worthy vocation, was a habit and a sort of custom in Bulgaria. Only the strongest and most experienced men took the profession up. A young and brave Bulgarian highlander was given the job to bring, no matter how, a certain beautiful girl to be married to somebody.",1.776,/oSz6KHYi4LsUmC4je12nZvX2wuh.jpg,1977-04-29,Manly Times,False,10.0,1
20,False,,[35],299165,es,Nunca en horas de clase,,0.62,/wVDY6zJV5GCkZF07CMYE8s37Rx7.jpg,1978-11-03,Nunca en horas de clase,False,4.0,1
21,False,/j7YOsY89FbvBwae9LRftLg1vqC8.jpg,[18],27432,en,Killer of Sheep,"Stan works in drudgery at a slaughterhouse. His personal life is drab. Dissatisfaction and ennui keep him unresponsive to the needs of his adoring wife, and he must struggle against influences which would dishonor and endanger him and his family.",2.703,/dpmgYmWzhRIDSXCDsW91Z2LxfuA.jpg,1978-11-14,Killer of Sheep,False,6.7,44
22,False,/pKk39ZP77oiyDboPsJBFVErcVfe.jpg,"[99, 10402]",13963,en,The Last Waltz,"Martin Scorsese's documentary intertwines footage from ""The Band's"" incredible farewell tour with probing backstage interviews and featured performances by Eric Clapton, Bob Dylan, Joni Mitchell, Van Morrison, and other rock legends.",8.049,/mgn1rY1dAKsP4rJ75dX1OzEcW5K.jpg,1978-12-31,The Last Waltz,False,7.8,110
23,False,/q5OqaMCb7kre6yaBFfyxmgALfaG.jpg,[18],47121,es,El sacerdote,"Obsessed with fantasies of sex, Father Miguel seeks professional help through his church but they are not listening; thus leaving the Father in a dilemma; leaving the church or should he try, on his own, to surrender to these temptations?",0.971,/uzwLBGHs90qBJhP6Ar8l8rilHtG.jpg,1978-05-01,The Priest,False,5.0,1
24,False,,[35],80495,es,Jugando a papás,"Leonor and Juan are a united couple of good standing that cannot have children. They want to adopt one but do not succeed because he is too old. Leonor proposes Juan an audacious plan: having a child with another woman, offering her a  significant amount of money if she renunciates to the child. As it is very difficult to find the girl, they publish an advertisement in the press. Ana finally applies, as she has no job and lives far away from his family, so she accepts the deal.",0.6,/5InSehy0BUdhKPNmNRKo3MS4rxQ.jpg,1978-01-01,Jugando a papás,False,0.0,0
25,False,,"[18, 35]",166202,es,¿Qué hace una chica como tú en un sitio como éste?,,1.4,/mmdLG6O9RAT2cVyukvv5vMXaEbq.jpg,1978-08-16,¿Qué hace una chica como tú en un sitio como éste?,False,4.5,2
26,False,/gXl6keysw1Nrj16JhEDklxXF6ju.jpg,"[18, 10751, 12]",90572,en,Blue Fin,"Based on the children's novel by celebrated South Australian author 'Colin Thiele' , this is an emotional father and son story about tuna fishing of Southern Blue Fin tuna in South Australia's Port Lincoln fishing district. Accident prone son Snook is forever making mistakes much to the chagrin of his father Pascoe. But when tragedy strikes the fishing boat during a deep sea fishing trek in the Southern Ocean, the boy is called on to become a man in a rites of sea passage to reconcile is past mishaps and save both his father and the ship from certain disaster.",1.604,/rZSklLGBW5Z6TuydIsXDWAbMSjb.jpg,1978-12-01,Blue Fin,False,6.0,5
27,False,/4YdEQTF7wZyl2kTKsRc567Lp3q3.jpg,"[28, 12, 35, 18, 10749]",15417,en,Every Which Way But Loose,"Philo Beddoe is your regular, easygoing, truck-driving guy. He's also the best bar-room brawler west of the Rockies. And he lives with a 165-pound orangutan named Clyde. Like other guys, Philo finally falls in love - with a flighty singer who leads him on a screwball chase across the American Southwest. Nothing's in the way except a motorcycle gang, and legendary brawler Tank Murdock.",10.085,/6djws9dSOk8WquoB14LdZy71c37.jpg,1978-12-19,Every Which Way But Loose,False,6.1,212
28,False,/89ZG5yNRB4h9gbJPUEVJS0XDIBk.jpg,"[35, 18, 10749]",37672,en,"Same Time, Next Year","A man and woman meet by chance at a romantic inn over dinner. Although both are married to others, they find themselves in the same bed the next morning questioning how this could have happened. They agree to meet on the same weekend each year. Originally a stage play, the two are seen changing, years apart, always in the same room in different scenes. Each of them always appears on schedule, but as time goes on each has some personal crisis that the other helps them through, often without both of them understanding what is going on.",4.009,/75oDfYsQ1R9OailpMGLn6BZD5Nr.jpg,1978-04-23,"Same Time, Next Year",False,6.8,41
29,False,,"[99, 12]",588635,it,El Capitan,,0.6,/bpekaY0V6RPnPhBQxkeRAHouAN1.jpg,1978-07-01,El Capitan,False,10.0,1
30,False,,"[18, 10402]",560688,tr,Batan Güneş,,0.6,/noUfSzH3Kz7qOfzxVvNy5hplPAV.jpg,1978-01-01,Batan Güneş,False,10.0,1
31,False,,[],515670,hi,Do Musafir,"Bijli is heartbroken after her lover's death, but then she meets Vicky.",0.6,/dRwft0fIj7vWPRBGZNSi6YmOPAM.jpg,1978-06-25,Do Musafir,False,10.0,1
32,False,,[18],492272,bg,Покрив,The truck driver Kiril has a dream to build a house for his family. Is this a possible ambition in society of scarcity and envy.,1.37,/r1QZ7wFNWQBhoRc7bdIYA7EElkp.jpg,1978-05-22,A Roof,False,10.0,1
33,False,,[18],454834,da,Slægten,,0.912,/fmdOVtZ33VnVwSJJQBVAXCCqQwm.jpg,1978-12-26,Slægten,False,10.0,1
34,False,,[18],446978,pt,Mulher Desejada,,0.6,/uFGrM7h1wsBAT5eK8ieOI1WmGZA.jpg,1978-03-14,Mulher Desejada,False,10.0,1
35,False,,[16],442481,en,Marking Time,"A very brief history of time, and how it has been measured from the dawn of time to the dawn of digital watches.",0.6,/kzsIjCDNbFzxcUoM4jHdzAdT350.jpg,1978-05-18,Marking Time,False,10.0,1
36,False,,"[35, 10751]",431763,en,A Special Sesame Street Christmas,"Leslie Uggams hosts this take on A Christmas Carol, where she and fellow guest stars, Anne Murray, Imogene Coca, and Dickie Smothers try to get Oscar to stop being such a Grouch on Christmas.",0.871,/zadBWGQr5mvFLqfHeIu48YcqGJB.jpg,1978-12-08,A Special Sesame Street Christmas,False,10.0,1
37,False,,[],399720,en,Nakawin natin ang bawat sandali,Two desperate lovers snatching every moment of forbidden time.,0.6,/9cQj9RTqAiV4Lm6Vf16FIia3iSO.jpg,1978-05-26,Stealing Every Moment,False,10.0,1
38,False,,[99],397011,en,Vendredi: Les chars,"""Montréal under the snow and the cold winter. It is the period of the year when the garage owners strike it rich. The automobile at the service of man? This small opus would rather show the contrary. This is one in a series of eight films titled “Chronicle of Everyday Life,” a project that filmmaker Jacques Leduc took four years to realize, and whose goal was to revisit Direct Cinema at a moment when it was already heavily “contaminated” by mainstream TV."" - Anthology Film Archives",0.6,,1978-01-01,Friday: About Cars,False,10.0,1
39,False,,[],386931,en,The Dictator,Ficticious interview with a fictitious dictator.,0.6,,1978-01-01,The Dictator,False,10.0,1
40,False,/pafP3ny7V8QhnptAvruTPbo78yz.jpg,[28],71598,zh,睡拳怪招,"A plainclothes policeman, Chin Tai Ba (Leung Kar Yan), is seriously wounded in a fight with some ruffians but is helped to safety by a young wiseguy, Cub (Wong Yat Lung). Here he is taught the art of Sleeping Fist by Cub's master Chung Yiu (Simon Yuen Siu Tin), and the trio march to the Shang Wei martial arts school to take revenge on the thugs. However, in a last desperate attempt to get even, the gang call on Eagle Claw master Kao (Kao Hsiung) to sort out the snoozers.",0.699,/cEucghywjJdHOpQhVr2teDh9qNd.jpg,2001-01-01,Sleeping Fist,False,8.0,1
41,False,/rY1ni8Ru39Bby0YdWAx7V3Prx3O.jpg,"[35, 18]",275294,en,Las verdes praderas,"José is a happily married executive, with children, a flat in Madrid and a house in the suburbs. It's Friday and the weekend seems to follow the usual pattern: football match with mates, travel to the mountains and family visit. Nevertheless, José feels no motivated by his routine, he no longer distinguishes leisure from their obligations, all of which result in an unexpected final decision by his attentive wife.",0.739,/mzMyNPU4cKT3V2gm6SuqrvswmON.jpg,1979-03-26,Las verdes praderas,False,6.7,3
42,False,/cV76zimJ4QfJcy4QxZKqcOXNzJh.jpg,"[10749, 18]",31179,en,Tim,"Handsome but backward gardener Tim Melville has a new woman in his life. She is Mary, his widowed employer, a woman who had given up on love until she had found Tim. At first they are friends. But soon they become lovers, as Mary, drawn to Tim's innocence and magnetism, begins to teach him all about life - and love.",4.1,/ajXuaQkz9Es0Tqt62zxhP45jMBE.jpg,1979-07-13,Tim,False,6.5,27
43,False,/pwahGgPlrOZocsVuKnw38JgzvLt.jpg,"[12, 35, 14]",28482,es,Supersonic Man,A masked superhero (Michael Coby) with a private-eye disguise thwarts a madman's (Cameron Mitchell) death-ray plot.,1.288,/ct4oWXagVYZ98jqKeyhKkS3Hpi0.jpg,1979-11-01,Supersonic Man,False,3.2,11
44,False,/xTCKksh130c5G5Ggdu7JLGVDP5y.jpg,"[35, 28]",84081,en,Fast Charlie... the Moonbeam Rider,A World War I deserter competes in the first long-distance motorcycle race.,0.841,/phQmxFo5TRzLBKoDxg3SHfmUBhc.jpg,1979-05-01,Fast Charlie... the Moonbeam Rider,False,4.0,2
45,False,/5ATRhmFXzIDfv4xu9GhWZ3rivUq.jpg,"[18, 35]",220004,tr,Erkek Güzeli Sefil Bilo,Bilo is released from prison..,1.103,/rSQQkptKrEEk0JQS7VzJv1qeRl6.jpg,1979-09-07,Handsome Poor Bilo,False,6.2,6
46,False,,[35],341953,es,El día del presidente,,0.84,/mGa5eZyWdZewGDUsLmdAyfYKzNn.jpg,1979-05-03,El día del presidente,False,0.0,0
47,False,,"[12, 16, 14]",309803,en,สุดสาคร,"Based on the epic ""Phra Aphai Mani"" written by Sunthon Phu, สุดสาคร –Thailand's first cell animation– tells the heroic adventure of Sudsakorn, the son of a minstrel prince and a beautiful mermaid. During his many encounters he fights animals, ghosts and demons, and tames sharks and a dragon-horse.",0.6,/8BO0k1qpMwaY3PBcUFwkqiv0lLp.jpg,1979-04-13,The Adventure of Sudsakorn,False,0.0,0
48,False,/jNhhU4fPVgXkysrE49R1sXpVLIP.jpg,"[80, 53]",463213,de,Gelb ist nicht nur die Farbe der Sonne,,0.672,/pHzPYF6ZCvqR0EueeSPLd0ng6MR.jpg,1979-06-24,Gelb ist nicht nur die Farbe der Sonne,False,10.0,1
49,False,/zI7VAnVSkcGYlROORynObYUgvp8.jpg,"[12, 14]",321762,es,Gulliver,,0.87,/q5NZit6jT6lpXfyp9DJoktRhDPB.jpg,1979-04-17,Gulliver,False,4.0,1
50,False,,[],549138,ru,Молодая жена,"Young woman makes a promise to her boyfriend when he's drafted for army service. She keeps her promise, but he comes back home with other. Heartbroken she agrees to marry a down-to-earth widower at least 10 year older than her. She builds a bond with widower's daughter, but has no feelings towards her husband. This becomes a burden on both, her and her husband.",0.6,/5lzMb4M8iuTBVvdqN5PuEOeDrhf.jpg,1979-12-01,Molodaya zhena,False,8.0,1
51,False,/izYwWwbVvmxomjqMokke0c8o0uu.jpg,[35],67627,en,The Fish That Saved Pittsburgh,"The Pittsburgh basketball team is hopeless. Maybe with the aid of an astrologer, and some new astrologically compatible players, they can become winners.",1.484,/9BBVInnj6QMRR5QjbNgx9LAulFg.jpg,1979-11-06,The Fish That Saved Pittsburgh,False,6.5,5
52,False,,"[35, 27]",200671,en,Attack of the Helping Hand!,"General Mills' popular Hamburger Helper mascot also known as Helping Hand or Lefty, a four-fingered, left-hand white glove, which appears on the product's packaging, comes to life in a woman's kitchen and tries to grope her and kill her.",0.84,/zw0PyCV3Ac9xgWCOhtOK1Fddp1N.jpg,1979-01-01,Attack of the Helping Hand!,False,5.3,4
53,False,,[37],616427,es,7 cabalgan hacia la muerte,,1.07,/uHKNpCWSPMScEu4r7fXz7kQ6zjb.jpg,1979-01-01,7 cabalgan hacia la muerte,False,10.0,1
54,False,/e1lqoRvzvkcWk9Y5Ci2pvCjo8GU.jpg,[],611401,en,Dusty Springfield: Live at the Royal Albert Hall,"Dusty Springfield is Britains greatest ever pop diva and the possessor of one of the finest and most soulful voices of all time. She dominated both the UK and US charts throughout the sixties with a string of hit singles that have stood the test of time as true classics. Originally a member of the folk trio The Springfields, from whom she took her stage name, she became a solo artist in 1963 after being exposed to the magic of Motown whilst playing in America and became probably the finest ever white soul singer. Diagnosed with breast cancer in the mid-nineties she died in 1999 at the age of just 59. This concert, recorded at the Royal Albert Hall in 1979 in the presence of HRH Princess Margaret, captures Dusty at the height of her career. The show is packed with hits (including 9 UK top 10 singles), which are delivered with all the glitz and panache that were Dustys trademark and have made her a major gay icon as well as beloved of music fans everywhere.",0.6,/6qHdRdiwnOnEkdB8dzepQOTLl1v.jpg,1979-01-01,Dusty Springfield: Live at the Royal Albert Hall,False,10.0,1
55,False,,"[35, 10749, 18]",576370,es,Juventud sin barreras,A portrait of frivolous youth. Unfortunate events force a group of club-hopping young men and women to face reality and reevaluate their lifestyle.,0.87,/v1ggbeQaNrurFguHqwesueTt5uj.jpg,1979-12-13,Juventud sin barreras,False,10.0,1
56,False,,[35],555093,el,Μονά... Ζυγά Δικά Μου...,"When she learns that her fiancé has played their wedding rings in gambling, Despina leaves him. He will buy the wedding rings again and visit her to rebuild them, but he will find four men in her house and he will be distracted. Despina will get involved in many misunderstandings until she can find her again with her beloved.",1.37,/uMGLUh9SaDOjLMKoFrA2S2xngHw.jpg,1979-01-01,Μονά... Ζυγά Δικά Μου...,False,10.0,1
57,False,/c99r8vdr0pLt3JE3lVBLvwnYleS.jpg,[16],552165,zh,刺猬背西瓜,,0.6,/gWc3XJw4GcUChpqB3m5czsuRLot.jpg,1979-06-01,刺猬背西瓜,False,10.0,1
58,False,,[],546201,en,Jean Valjean Monogatari,"Jean Valjean, a former convict sentenced to galleys for stealing a single loaf of bread, recovers his freedom after nineteen years of penal colony. Animated adaptation of Victor Hugo’s “Les Misérables”.",0.6,/shyyJKoObi5zPjkld1UyLpfcxPv.jpg,1979-09-15,Jean Valjean Monogatari,False,10.0,1
59,False,,[],509687,cs,Jak je důležité míti Filipa,,0.6,/uQ5eTRcabdHNV6eCn28uxNFmVo7.jpg,1979-04-30,Jak je důležité míti Filipa,False,10.0,1
60,False,/pGQsK5kJslM8F2ZxeH9jO9qXf4V.jpg,"[35, 18, 10749]",11337,en,Stardust Memories,"While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films.",7.035,/pDF2XvywB8TtPpqiTXqjddFLxQy.jpg,1980-09-26,Stardust Memories,False,7.1,185
61,False,/8SVDU6SmH3SXOwqTBTSlamNNX4a.jpg,[],589413,ja,天平の甍,"Set in Japan's Tenpyou era (729-749 CE), four young monks are sent to China to study Buddhism and bring a high priest back to Japan with them. The film tells the tale of the four monks' youth and the life and times of the high priest Ganjin.",0.6,/8FL2nXuV8R7arqWS4dNay5NlsWE.jpg,1980-01-26,An Ocean to Cross,False,0.0,0
62,False,/y0evpko41DD8VObgDD7lENJgNgr.jpg,[35],21879,en,The Hollywood Knights,"Led by their comedic and pranking leader, Newbomb Turk, the Hollywood Knights car gang raise hell throughout Beverly Hills on Halloween Night, 1965. Everything from drag racing to Vietnam to high school love.",4.497,/nKTXjzFW52n61rlXT80MGIcnEG4.jpg,1980-05-30,The Hollywood Knights,False,6.3,27
63,False,/qxKwrQjoBqVy02ja3fnOICcsz7W.jpg,"[80, 53]",31603,en,The Formula,"A detective uncovers a formula that was devised by the Nazis in WW II to make gasoline from synthetic products, thereby eliminating the necessity for oil--and oil companies. A major oil company finds out about it and tries to destroy the formula and anyone who knows about it.",3.691,/68OVRkGuEDtgpRQ0qJmjtHTMYwL.jpg,1980-01-01,The Formula,False,5.7,14
64,False,/p4z0XDQcFNmyIAlsQdFZHP8GNsZ.jpg,"[18, 10752]",16121,en,The Big Red One,"A veteran sergeant of the World War I leads a squad in World War II, always in the company of the survivor Pvt. Griff, the writer Pvt. Zab, the Sicilian Pvt. Vinci and Pvt. Johnson in Vichy French Africa, Sicily, D-Day at Omaha Beach, Belgium and France, ending in a concentration camp in Czechoslovakia where they face the true horror of war.",8.926,/h0VcqQ3z1RroKk7WtiW0E6DDho2.jpg,1980-07-18,The Big Red One,False,6.9,134
65,False,/qH90VaspwmpCr4rVmIYn01h0rXM.jpg,"[28, 18, 53]",24575,en,Raise the Titanic,"To obtain a supply of a rare mineral, a ship raising operation is conducted for the only known source, the Titanic.",3.886,/7cahPJXA1fRXRwqqMVQkX3MTZy3.jpg,1980-01-01,Raise the Titanic,False,5.4,37
66,False,/hOMzl5RKh3mhFORGakVXwdSFXRj.jpg,[35],11684,fr,La Cage aux folles II,"In a move to make his partner, Renato, jealous, the flamboyant Albin waits in a local cafe - dressed as a woman - hoping to be picked up. But Albin gets more than he bargains for when the fly he catches in his web is actually a spy, who uses him as an unwitting courier of secret microfilm. Now on the run from ruthless agents, Albin and Renato flee to Italy where they attempt to hide out on a farm, with Albin posing as Renato's wife. Can Albin escape the deadly pursuit of these relentless spies or does he have to sustain this charade - as a woman - forever?",4.027,/larXxegvNf6DwwbUWZ94zYfreWP.jpg,1980-12-10,Birds of a Feather II,False,5.9,48
67,False,/rLkh6tvx8KL3bpCSBX90gFLvCRt.jpg,"[35, 18, 36]",13005,en,Where the Buffalo Roam,Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.,5.994,/etoQq5a3fDuj2hKMLxUCnKqiIJh.jpg,1980-04-25,Where the Buffalo Roam,False,6.2,74
68,False,/lN84FxujOzIJMXZ7ajZkpwvEuAt.jpg,"[35, 18, 10751, 10749]",47876,en,Little Miss Marker,"Sorrowful Jones is a cheap bookie in 1930's. When a gambler leaves his daughter as a marker for a bet, he gets stuck with her. His life will change a great deal with her arrival and his sudden love for a woman also involved in gambling operations.",2.878,/mzVD07oS5wik28avkgzpRBbCwhw.jpg,1980-03-21,Little Miss Marker,False,6.1,19
69,False,/z5dfEWZft8crqEhtDu7TvZnQAq.jpg,"[28, 878, 53]",54287,en,Hangar 18,During a Space Shuttle mission a satellite rams a unidentified flying object. The UFO afterwards performs an emergency landing in the deserts of Arizona. However the White House denies it's existence because of the near presidential elections. The UFO is brought to the secret hangar 18 and the accident is claimed to incompetence of the astronauts Bancroff and Price. But the two fight against this and try to hunt down the UFO.,3.308,/rsbBzWiulJLxDm8xejUqWuSWRAZ.jpg,1980-07-01,Hangar 18,False,5.4,33
70,False,/j3iNK8nyvipIyyTV9VzqcuT4jBB.jpg,[35],16026,sv,Sällskapsresan eller Finns det svenskt kaffe på grisfesten,Stig-Helmer and Ole Bramserud on a trip to the Canary Islands for Christmas.,4.568,/pscjLB22tvG1xXfcon6rpY2UfUu.jpg,1980-08-22,Sällskapsresan eller Finns det svenskt kaffe på grisfesten,False,6.3,45
71,False,/gKPRScPWrc40vaB03yVuHAPEY7T.jpg,"[14, 27, 878, 53]",21970,en,The Watcher in the Woods,"No sooner does an all-American family takes possession of a baronial English manor when all manner of peculiar things occurring, including signs that point to the disappearance of a young girl during a solar eclipse decades before. Bette Davis headlines and Lynn-Holly Johnson co-stars in this suspenseful take on haunted houses.",4.601,/veua4VAL5Q8gOGcTnial60P2DNK.jpg,1980-04-17,The Watcher in the Woods,False,6.3,63
72,False,/nzQZLggfZEvG1SLfAsvZLUcxEgG.jpg,"[35, 878]",33155,en,Galaxina,"Galaxina is a lifelike, voluptuous android who is assigned to oversee the operations of an intergalactic Space Police cruiser captained by incompetent Cornelius Butt. When a mission requires the ship's crew to be placed in suspended animation for decades, Galaxina finds herself alone for many years, developing emotions and falling in love with the ship's pilot, Thor.",3.574,/j1X0gTmGKQgUkZ4jV4hJoKkclt3.jpg,1980-06-06,Galaxina,False,4.3,29
73,False,/inriexWlslQwuiOYST5sxQ4atY6.jpg,"[18, 53]",32020,en,Foxes,"A group of friends come of age in the asphalt desert of the San Fernando Valley, as set to a blazing soundtrack and endless drinking, drugs and sex.",3.373,/A8a6kRXKA5ig7VqLXn1bqAwrKHQ.jpg,1980-02-29,Foxes,False,5.7,34
74,False,/zwKuCJl3y81rtIaUvSPE4vWgM2S.jpg,[],92323,en,Willie and Phil,"Loosely inspired by  Truffaut's JULES ET JIM, this comedy-drama follows the experiences of two friends who fall in love with the same woman",0.84,/eZ9EbDHZ1zg6KQUS75FDgpXCDGq.jpg,1980-08-15,Willie and Phil,False,5.0,1
75,False,/hQjCwC222uOusRsAqEOoTHY0sBX.jpg,"[18, 53, 80]",10889,en,Gloria,"When a young boy's family is killed by the mob, their tough neighbor Gloria becomes his reluctant guardian. In possession of a book that the gangsters want, the pair go on the run in New York.",6.23,/mrYZInXp0JEoZYXs0Z108l2jN0C.jpg,1980-10-01,Gloria,False,6.9,75
76,False,/xsIqnliTjSjfq25CzpYhaoFlTPz.jpg,"[18, 14]",98864,en,Resurrection,"The story of a woman who survives the car accident which kills her husband, but discovers that she has the power to heal other people. She becomes an unwitting celebrity, the hope of those in desperate need of healing, and a lightning rod for religious beliefs and skeptics.",3.414,/1gCgUOtAFoyz4ptVgimn7KuZtXj.jpg,1980-09-26,Resurrection,False,6.4,15
77,False,/tcVnfHiwrb2mO0Bx1dNDXbc4BbO.jpg,"[28, 12, 18, 53]",47942,en,When Time Ran Out...,An active volcano threatens a south Pacific island resort and its guests as a power struggle ensues between the property's developer and a drilling foreman.,3.399,/8HhS57TsCKU8QxPHgFMLw8gG3eW.jpg,1980-03-28,When Time Ran Out...,False,6.6,28
