,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
691,False,/7b0ksqDWSZzmfOLSOok7Hh8eKqk.jpg,[27],72571,en,Paranormal Activity 3,"In 1988, evil begins to terrorize young sisters Katie and Kristi for the first time when an invisible entity resides in their home.",9.126,/uDO3wyyxrMm93lZZBuslLQxNMgJ.jpg,2011-10-21,Paranormal Activity 3,False,5.9,1268
692,False,/eBcjJY0o7GErxmm8SYpslvtjRyM.jpg,"[28, 878]",44943,en,Battle: Los Angeles,"The Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.",17.04,/c7rrF2Cx2d52DFfHsMDgWA4ApTB.jpg,2011-03-08,Battle: Los Angeles,False,5.6,2141
693,False,/5VDfdJBofpvXAMtaHTT8YFE0lru.jpg,"[16, 10751]",45772,en,Gnomeo & Juliet,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",12.059,/atCBHTqq7khw5Z1KSVXDo6ncKWF.jpg,2011-02-11,Gnomeo & Juliet,False,5.8,1158
694,False,/kJTtIU4sBfgGa6GqPkpFh3K07qM.jpg,"[35, 10751]",58224,en,Mr. Popper's Penguins,"Jim Carrey stars as Tom Popper, a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.",7.232,/qKkyePjlG9yilHpS89ZOc3N2Cd1.jpg,2011-06-17,Mr. Popper's Penguins,False,5.8,1664
695,False,/mAXgaPxxUQg6U446yz8KPRYSUT.jpg,"[12, 18, 10751]",44826,en,Hugo,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",12.948,/rSmmVKeW3nsP86V2S6R7ePs4CFw.jpg,2011-11-23,Hugo,False,7.1,4334
696,False,/4ROkS8GjAfOe71PJn5ocFlKmMF8.jpg,"[16, 35, 10751]",50359,en,Hop,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",10.429,/avbiy6qaRMbfeI8HRpNg2HLaNwD.jpg,2011-04-01,Hop,False,5.6,656
697,False,/iO4fslQ9CenAOcg3JfhN6o9va2.jpg,"[28, 18, 10752]",57212,en,War Horse,"Follows a young man named Albert and his horse, Joey, and how their bond is broken when Joey is sold to the cavalry and sent to the trenches of World War One. Despite being too young to enlist, Albert heads to France to save his friend.",17.746,/6wMoQyJddEiLCzLUHiX7LNWhDol.jpg,2011-12-25,War Horse,False,7.2,1948
698,False,/hqz7LxiEATVXgJZMWIHsnbLLAI5.jpg,"[35, 18]",65057,en,The Descendants,"With his wife Elizabeth on life support after a boating accident, Hawaiian land baron, Matt King takes his daughters on a trip from Oahu to Kauai to confront the young real estate broker, who was having an affair with Elizabeth before her misfortune.",10.448,/5lpBvuPNaPiOpitehczWmJgf6wb.jpg,2011-11-18,The Descendants,False,6.8,1589
699,False,/gTDwoJBCu7scwYQoykIlLNpkCes.jpg,"[28, 878, 53, 37]",49849,en,Cowboys & Aliens,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",12.195,/9uZsGCP4rvOHVGCpMpYq5gNCuNI.jpg,2011-07-29,Cowboys & Aliens,False,5.5,3247
700,False,/j9AGoD7PG2pvjxyMqKWSRlo7YS1.jpg,"[28, 12, 878]",72545,en,Journey 2: The Mysterious Island,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.",20.044,/jMu45saMeqB2RGDqV3HoQ3XgZ2a.jpg,2012-02-10,Journey 2: The Mysterious Island,False,6.0,2284
701,False,/7CuXAFUWcOlR5kt07ln1fZDxdHX.jpg,"[16, 10751]",73723,en,The Lorax,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",14.467,/6FuYtjegxaUv7n7C733hUEOQytR.jpg,2012-03-01,The Lorax,False,6.4,1920
702,False,/pIjnoUnXdLpROFzIRPNziPzgBUp.jpg,"[28, 12, 53]",76163,en,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",18.417,/dJPnTe1qOcO7XqsJvESFph83m6m.jpg,2012-08-17,The Expendables 2,False,6.2,4384
703,False,/uLAzeXooxaCJvxltbEqZQHLxniP.jpg,"[16, 10751, 14]",81188,en,Rise of the Guardians,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",16.728,/sIZr3pWcnLTjMkOaTkBrV967lTK.jpg,2012-11-21,Rise of the Guardians,False,7.3,3911
704,False,/rLhO767vwqRfUBmJOqvEmt5myIF.jpg,"[28, 12, 878, 53]",44833,en,Battleship,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancée's father, Admiral Shane, expect of him.",24.867,/7hN6WtMepoMZyeHZU2DM21cEj3z.jpg,2012-05-18,Battleship,False,5.6,3387
705,False,/jJeFbbsf6Vh50IRzOtvcQb7YKty.jpg,"[28, 12, 14]",57165,en,Wrath of the Titans,"A decade after his heroic defeat of the monstrous Kraken, Perseus-the demigod son of Zeus-is attempting to live a quieter life as a village fisherman and the sole parent to his 10-year old son, Helius. Meanwhile, a struggle for supremacy rages between the gods and the Titans. Dangerously weakened by humanity's lack of devotion, the gods are losing control of the imprisoned Titans and their ferocious leader, Kronos, father of the long-ruling brothers Zeus, Hades and Poseidon.",19.258,/Albfq3ziSCQVyh5PzMSsFmmgHmy.jpg,2012-03-29,Wrath of the Titans,False,5.6,2554
706,False,/2eDepJWMMBHmZ7pt9MSqzGQeoDc.jpg,"[28, 12, 878]",49529,en,John Carter,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.",18.338,/4QDBNt9PmxqUH4Ab2R5xKWqzXiQ.jpg,2012-03-09,John Carter,False,6.1,3486
707,False,/gCdJYpX1TXGEZrEJl0mMTTpinMh.jpg,"[28, 53]",49040,en,The Bourne Legacy,New CIA operative Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.,16.978,/qIJonjlSzU6LCJklS6CH3p5vLcQ.jpg,2012-08-10,The Bourne Legacy,False,6.1,3748
708,False,/9vZzjmaXIYotKGnCfQyWBD7PAIO.jpg,"[36, 18]",72976,en,Lincoln,"The revealing story of the 16th US President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.",13.019,/gkkiDu9srCCbCMxGKwNwKCxK7KF.jpg,2012-11-16,Lincoln,False,6.8,2352
709,False,/thzGA2cOW37jCxJ7sJeBNGVGZKj.jpg,"[35, 14]",62213,en,Dark Shadows,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,14.492,/6125p54Jnog3kFsY33oMQF3d1dJ.jpg,2012-05-11,Dark Shadows,False,5.9,4434
710,False,/6H1ZMkxCOewI3o4017L2La6wReo.jpg,"[28, 27, 878]",71679,en,Resident Evil: Retribution,"The Umbrella Corporation’s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race’s last and only hope, Alice, awakens in the heart of Umbrella’s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun.",1.185,/qRhi9UDgfstP9aIJTCoO9u13Q7t.jpg,2012-09-14,Resident Evil: Retribution,False,5.7,2408
711,False,/6SzDcMSnED0PXvg6dfzkNvkeCwr.jpg,"[35, 18, 10749]",82693,en,Silver Linings Playbook,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",11.01,/ilrZAV2klTB0FLxLb01bOp5pzD9.jpg,2012-12-25,Silver Linings Playbook,False,7.1,7957
712,False,/1o7zeskzyKI7VkoPpusMLd6dLgO.jpg,[35],71552,en,American Reunion,"The characters we met a little more than a decade ago return to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.",13.932,/yfOZaUh08d1YtLCtgvfRRAssrR7.jpg,2012-04-06,American Reunion,False,6.2,2810
713,False,/iVk4mVKwNE66JbBcoDwcYFvuUXM.jpg,"[18, 53]",68734,en,Argo,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",12.633,/oai3xLBQHpIh18VJdRCcL7D0Yg0.jpg,2012-10-12,Argo,False,7.2,5320
714,False,/ezXodpP429qK0Av89pVNlaXWJkQ.jpg,"[80, 18, 53, 28]",75780,en,Jack Reacher,"When a gunman takes five lives with six shots, all evidence points to the suspect in custody. On interrogation, the suspect offers up a single note: ""Get Jack Reacher!"" So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep.",19.988,/mt0ELw83HIRgaKaDzhsDcIi0RnW.jpg,2012-12-21,Jack Reacher,False,6.4,4305
715,False,/wX0mOAa91dTAT2WCGRvvpWUKAeD.jpg,"[28, 53]",59961,en,Safe House,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",12.528,/q83VacoG2hHLvORTPtvCXKsdBSN.jpg,2012-02-10,Safe House,False,6.4,2076
716,False,/jlqmfn7NbNvQ0HEFoKyCKOZoFiu.jpg,"[35, 12, 18]",151743,zh,人再囧途之泰囧,"Lost in Thailand is the story of two rival business managers, Xu (Xu Zheng) and Bo (Huang Bo), who are fighting over a revolutionary new in-house technology for control of their company. If Xu wins, his future will be secured. The critical task is to secure control over the shares of the chairman, who is at a retreat in Thailand. Xu catches the first plane to Bangkok, where he meets the happy-go-lucky Wang (Wang Baoqiang), an unexpected travel companion who will open his eyes to life's true priorities",3.823,/suv7qp82E1nYyM3ymsTQKRuEGOg.jpg,2012-12-12,Lost in Thailand,False,6.5,36
717,False,/uOpFdld7CIifSEoGuRVgWqaeyFs.jpg,"[28, 35, 80]",64688,en,21 Jump Street,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",21.354,/mH6xazzfGdszadd1Xy9JgdZYvn1.jpg,2012-03-16,21 Jump Street,False,6.8,6817
718,False,/orFQbyZ6g7kPFaJXmgty0M88wJ0.jpg,"[28, 12, 878, 53]",64635,en,Total Recall,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.",18.914,/tWBo7aZk3I1dLxmMj7ZJcN8uke5.jpg,2012-08-03,Total Recall,False,5.9,3613
719,False,/cfp28CJU7Xak3MEjjIMkZLkTtIW.jpg,"[18, 10749]",72570,en,The Vow,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",11.834,/qHNjcjKa6VHJsa0Eu0DHl2BaYw3.jpg,2012-02-10,The Vow,False,7.1,2547
720,False,/xqfnJn8ApELIa1zGLOa3W9q2Ztn.jpg,"[16, 35, 14, 10751]",77931,en,The Smurfs 2,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",19.477,/mF2FXzZ3EktWoagU4fzoabNsK6J.jpg,2013-07-31,The Smurfs 2,False,5.7,1289
721,False,/ksV4twEYj9HUjq2MP6q2dM0rxWX.jpg,"[27, 53]",138843,en,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",23.764,/ejrD1lkCIQX26TO8k4gePsFpcyX.jpg,2013-07-19,The Conjuring,False,7.5,6287
722,False,/17zArExB7ztm6fjUXZwQWgGMC9f.jpg,"[28, 53]",47964,en,A Good Day to Die Hard,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",18.596,/c2SQMd00CCGTiDxGXVqA2J9lmzF.jpg,2013-02-14,A Good Day to Die Hard,False,5.2,4543
723,False,/8TE77jL2e4zdERpv8hnBAHUmFRx.jpg,"[28, 878, 12, 9648]",75612,en,Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",16.286,/hmOzkHlkGvi8x24fYpFSnXvjklv.jpg,2013-04-18,Oblivion,False,6.5,7129
724,False,/vSbjlX9y8S2hKNURHEO4GsoIOay.jpg,"[28, 18, 878, 53]",68724,en,Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",13.855,/tHkjoAxmhp3Eau1h0Ir7maKMwUz.jpg,2013-08-09,Elysium,False,6.4,5634
725,False,/dvdKrICCKP8Uh1Xqkn60oQXnYer.jpg,"[16, 10751]",77950,en,Turbo,The tale of an ordinary garden snail who dreams of winning the Indy 500.,13.209,/kajPlPUgobxci8ME5oqvzjN430q.jpg,2013-07-19,Turbo,False,6.1,1844
726,False,/hoSddFLIyr6FUylOwCxoahbvnXd.jpg,"[35, 80]",138832,en,We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,21.739,/digXuLXmk88Ar23LYUQTLcz5npA.jpg,2013-08-07,We're the Millers,False,6.7,5490
727,False,/v6w2o3ji8aVLph6zNgR5yDGQfmS.jpg,"[12, 16, 14, 10751]",116711,en,Epic,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,16.518,/dUeXOJCpfWmZd9KaPkq2122J1ji.jpg,2013-05-24,Epic,False,6.4,1738
728,False,/dpGGeiTPDzqrcbK7h8if2YHHBXN.jpg,"[18, 80]",168672,en,American Hustle,"A conman and his seductive partner are forced to work for a wild FBI agent, who pushes them into a world of Jersey power-brokers and the Mafia.",16.225,/mhB7C62lSMpGO2HYNaW6d7W3TVH.jpg,2013-12-12,American Hustle,False,6.8,4639
729,False,/qlAeyqhKUfX1f4FWVoFZcHEDCAL.jpg,"[16, 35, 10751]",109451,en,Cloudy with a Chance of Meatballs 2,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",20.7,/oZjluB568NJVtRrny4rpeApGuNi.jpg,2013-09-27,Cloudy with a Chance of Meatballs 2,False,6.4,1792
730,False,/4VUXPwD1wdYW55oeZatpCMtBDQO.jpg,[35],109418,en,Grown Ups 2,"Lenny has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises—the last day of school.",11.497,/itgIBlvgx5fG5kRqgYIt8mP9V43.jpg,2013-07-12,Grown Ups 2,False,5.9,2217
731,False,/79sgOV7YZk846qwy7g5sarYN08O.jpg,"[28, 12, 878]",82700,en,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",10.072,/d0vReo0jcMhBjCLYZAFqWHcb7Lj.jpg,2013-05-31,After Earth,False,5.1,4349
732,False,/plssy6J0zmEmodjiyHVtceZB0yQ.jpg,"[14, 27, 28]",60304,en,Hansel & Gretel: Witch Hunters,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",17.949,/3bQHHXuzZDu2Ju3VFjIM72E9TSw.jpg,2013-01-25,Hansel & Gretel: Witch Hunters,False,5.9,4684
733,False,/jUe7RbnkLXGYC9MPhdN9cruy4L0.jpg,"[16, 10751, 12, 35]",151960,en,Planes,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",11.976,/c8ALtmmmtofVYOxSJG0S5ZcP2pF.jpg,2013-08-09,Planes,False,5.7,928
734,False,/dyVFl6I0IQEKE3YAbLKwYLGymyp.jpg,"[28, 18, 53]",117251,en,White House Down,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",14.025,/niYdnzkrtBduR5lKtfeLXKXNaTT.jpg,2013-06-28,White House Down,False,6.4,2938
735,False,/3NK02PLJSs01SY1hsXUAcqbG3WP.jpg,"[12, 14, 10751]",76285,en,Percy Jackson: Sea of Monsters,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",12.934,/k1bhUW7XM5X0yD3iewAEvloFBEo.jpg,2013-08-07,Percy Jackson: Sea of Monsters,False,5.9,3284
736,False,/cIAl0oODM0XEXp1RBIKzhKfxj4y.jpg,"[28, 12, 10751, 14]",81005,en,Jack the Giant Slayer,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",14.965,/wn4aSJcKiQ0fPzJ92XEf6M9Kmlo.jpg,2013-03-01,Jack the Giant Slayer,False,5.6,3504
737,False,/mrvlpJFAzKwZZkLm9VD7Rh2VECi.jpg,"[12, 35, 18, 14]",116745,en,The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,11.066,/b0nIj7dr2bcLAn3erYhql7f6aUm.jpg,2013-12-25,The Secret Life of Walter Mitty,False,7.1,5059
738,False,/3BY2I6iLunYRkkl8Hb3hZl8O9MQ.jpg,"[18, 36]",76203,en,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",15.22,/kb3X943WMIJYVg4SOAyK0pmWL5D.jpg,2013-10-30,12 Years a Slave,False,7.9,6969
739,False,/q9MgSS0QvapgerVJ2C0Y6F8jOwx.jpg,"[35, 80]",109431,en,Identity Thief,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",8.905,/lOF4rI6SxgRsVLW8odsauqnhB9Z.jpg,2013-02-09,Identity Thief,False,5.8,2303
740,False,/8ZNGBfGoN3uI5Akj5vEUDMxvmGO.jpg,"[18, 9648, 53]",210577,en,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",35.243,/gdiLTof3rbPDAmPaCf4g6op46bj.jpg,2014-10-03,Gone Girl,False,7.9,11046
741,False,/jnoJgpITphPoqA3e7JnNC4mtAVX.jpg,"[12, 18]",86834,en,Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,15.531,/5wioUjzwr91fvq7ydunxK2CPSxi.jpg,2014-03-28,Noah,False,5.6,4130
742,False,/8b9mOlxer8DVw4k368IXNG5HPBI.jpg,"[12, 35, 14, 10751]",181533,en,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",21.441,/tWwASv4CU1Au1IukacdSUewDCV3.jpg,2014-12-19,Night at the Museum: Secret of the Tomb,False,6.2,3753
743,False,/lkOZcsXcOLZYeJ2YxJd3vSldvU4.jpg,"[28, 9648, 878, 53]",198663,en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",34.127,/coss7RgL0NH6g4fC2s5atvf3dFO.jpg,2014-09-19,The Maze Runner,False,7.1,11098
744,False,/3C4o2ozlFAfCgx5T0mC1XKHoeUM.jpg,"[28, 14, 10752]",53182,en,300: Rise of an Empire,"Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistokles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",15.761,/gWQf5j3ZqEfOdW2rIZnkuOOva78.jpg,2014-03-07,300: Rise of an Empire,False,6.0,4061
745,False,/cU6R5EgOEmiIVKommjnU89hsvcD.jpg,"[28, 53]",260346,en,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",24.73,/ikDwR3i2bczqnRf1urJTy77YTFf.jpg,2015-01-09,Taken 3,False,6.2,3576
746,False,/hZWp4W5aQvGm1WiiGFYIuBUOQ3K.jpg,"[10749, 18]",222935,en,The Fault in Our Stars,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",14.415,/sc6XLX6J714LDkVV3Ys3clgypQS.jpg,2014-05-16,The Fault in Our Stars,False,7.6,7622
747,False,/g6WT9zxATzTy9NVu2xwbxDAxvjd.jpg,"[28, 12, 878]",157350,en,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",16.265,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,2014-03-21,Divergent,False,6.9,8672
748,False,/hpIUiHIyNKWsid3Tz4adtYsUqo1.jpg,"[16, 12, 10751]",82703,en,Mr. Peabody & Sherman,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-travel machine is stolen and moments in history begin to be changed.",12.892,/q4FQXK4a4HSb4pajZL4ZFKHVsjC.jpg,2014-03-07,Mr. Peabody & Sherman,False,6.6,1431
749,False,/anApKvoqZgMIdsVtadQvylcGrkf.jpg,[35],195589,en,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,14.521,/bpj8myebvnTw5HDmzTSI8N6WFYr.jpg,2014-05-09,Neighbors,False,6.2,4754
750,False,/hOOgtrByGgWfqGTTn5VL7jkLYXJ.jpg,"[12, 18, 28]",147441,en,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",19.268,/ycDcPCpWM7hSdIR6tFkOzQPkve2.jpg,2014-12-12,Exodus: Gods and Kings,False,5.8,3018
751,False,/zwMEMIo1j5TjP9oUG89aWCKDjYt.jpg,"[12, 35, 10751]",116149,en,Paddington,"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.",13.701,/Sw7g22Wt4IILyD8LepkjNe5ql9.jpg,2015-01-16,Paddington,False,7.0,2015
